regimen,alternate_name,regimen_type,cancers
High-dose Interleukin-2,HD IL2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
High-dose Interleukin-2,HD IL/2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
High-dose Interleukin-2,HD IL-2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
High-dose Interleukin-2,High-dose Interleukin-2,Metastatic or unresectable disease,"Renal_cell_carcinoma,Melanoma"
Hydroxyurea & Imatinib,Hydroxyurea & Imatinib,"Recurrent disease, non-curative therapy, randomized data",Glioblastoma
Hydroxyurea & RT,Hydroxyurea / RT,Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
Hydroxyurea & RT,Hydroxyurea  and  RT,Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
Hydroxyurea & RT,Hydroxyurea & RT,Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
Hydroxyurea & RT,Hydroxyurea+RT,Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
Hydroxyurea & RT,Hydroxyurea/RT,Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
Hydroxyurea & RT,Hydroxyurea + RT,Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
Hydroxyurea & RT,Hydroxyurea and RT,Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
Hydroxyurea monotherapy,Hydroxyurea monotherapy,First-line therapy,"Glioblastoma,Sickle_cell_anemia,Hypereosinophilic_syndrome,Polycythemia_vera,Essential_thrombocythemia"
Hyper-CVAD,HyperCVAD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
Hyper-CVAD,Hyper-CVAD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
Hyper-CVAD,Hyper/CVAD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
Hyper-CVAD & Dasatinib,Hyper-CVAD & Dasatinib,Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Hyper-CVAD & Imatinib,Hyper-CVAD & Imatinib,Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
HyperCHidam,HyperCHidam,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
ICE,ICE,Relapsed or refractory or metastatic,"Hodgkin_lymphoma,Osteosarcoma,Ewings_sarcoma"
ICL,ICL,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
IDAC,mIDAC,Consolidation after upfront therapy,Acute_myeloid_leukemia
IDAC,IDAC,Consolidation after upfront therapy,Acute_myeloid_leukemia
IDAC & Sorafenib,IDAC+Sorafenib,Consolidation after upfront therapy,Acute_myeloid_leukemia_FLT3-positive
IDAC & Sorafenib,IDAC  and  Sorafenib,Consolidation after upfront therapy,Acute_myeloid_leukemia_FLT3-positive
IDAC & Sorafenib,IDAC & Sorafenib,Consolidation after upfront therapy,Acute_myeloid_leukemia_FLT3-positive
IDAC & Sorafenib,IDAC / Sorafenib,Consolidation after upfront therapy,Acute_myeloid_leukemia_FLT3-positive
IDAC & Sorafenib,IDAC + Sorafenib,Consolidation after upfront therapy,Acute_myeloid_leukemia_FLT3-positive
IDAC & Sorafenib,IDAC/Sorafenib,Consolidation after upfront therapy,Acute_myeloid_leukemia_FLT3-positive
IDAC & Sorafenib,IDAC and Sorafenib,Consolidation after upfront therapy,Acute_myeloid_leukemia_FLT3-positive
IE,IE,Relapsed or refractory or metastatic,"Osteosarcoma,Ewings_sarcoma"
IFL,mIFL,"Advanced or metastatic disease, first-line",Colon_cancer
IFL,IFL,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,IFL/Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,mIFL & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,mIFL+Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,IFL  and  Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,IFL + Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,IFL and Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,mIFL  and  Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,mIFL / Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,IFL & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,mIFL + Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,IFL / Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,IFL+Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,mIFL and Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IFL & Bevacizumab,mIFL/Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IGEV,IGEV,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
IGEV & G-CSF,IGEV + G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV and G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV / G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV+G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV/G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV & G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IGEV & G-CSF,IGEV  and  G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
IP-BCD,IPBCD,Adjuvant therapy,Osteosarcoma
IP-BCD,IP/BCD,Adjuvant therapy,Osteosarcoma
IP-BCD,IP-BCD,Adjuvant therapy,Osteosarcoma
IRIS,IRIS,"Advanced or metastatic disease, second-line therapy",Colon_cancer
IRIS & Bevacizumab,IRIS / Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS & Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS/Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS  and  Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS + Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS+Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IRIS & Bevacizumab,IRIS and Bevacizumab,"Advanced or metastatic disease, first-line",Colon_cancer
IROX,IROX,"Advanced or metastatic disease, first-line",Colon_cancer
IRd,IRd,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
IT Cytarabine & WBRT,Cytarabine and WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine/WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine / WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine + WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine + WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine+WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine and WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine  and  WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine & WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine+WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine  and  WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine & WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,IT Cytarabine / WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine & WBRT,Cytarabine/WBRT,CNS prophylaxis,CNS_leukemia
IT Cytarabine liposomal monotherapy,IT Cytarabine liposomal monotherapy,"Intrathecal, treatment",CNS_lymphoma
IT Cytarabine monotherapy,IT Cytarabine monotherapy,"Intrathecal, treatment",CNS_lymphoma
"IT Cytarabine, Methotrexate, WBRT","Cytarabine, Methotrexate, WBRT",CNS treatment,CNS_leukemia
"IT Cytarabine, Methotrexate, WBRT","IT Cytarabine, Methotrexate, WBRT",CNS treatment,CNS_leukemia
IT Methotrexate & WBRT,IT Methotrexate & WBRT,CNS prophylaxis,CNS_leukemia
IT Methotrexate monotherapy,IT Methotrexate monotherapy,CNS treatment,CNS_leukemia
Ibritumomab tiuxetan monotherapy,Ibritumomab tiuxetan monotherapy,"Early disease, definitive therapy","Marginal_zone_lymphoma,Mantle_cell_lymphoma,Follicular_lymphoma"
Ibrutinib & Obinutuzumab,Ibrutinib & Obinutuzumab,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
Ibrutinib & Ofatumumab,Ibrutinib & Ofatumumab,"Relapsed or refractory, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Ibrutinib & Rituximab,Ibrutinib & Rituximab,"Relapsed or refractory, non-randomized or retrospective data","Waldenstrom_macroglobulinemia,Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
Ibrutinib & Venetoclax,Ibrutinib & Venetoclax,"Relapsed or refractory, non-randomized or retrospective data",Mantle_cell_lymphoma
Ibrutinib monotherapy,Ibrutinib monotherapy,"First-line therapy, randomized data","Waldenstrom_macroglobulinemia,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Graft_versus_host_disease_(GVHD),Marginal_zone_lymphoma"
Icotinib monotherapy,Icotinib monotherapy,"Non-small cell lung cancer, EGFR-mutated, all lines of therapy","Non-small_cell_lung_cancer,CNS_carcinoma,Non-small_cell_lung_cancer_EGFR-mutated"
"Idarubicin, then Mitoxantrone, then Idarubicin","Idarubicin, then Mitoxantrone, then Idarubicin",Consolidation after upfront therapy,Acute_promyelocytic_leukemia
"Idarubicin, then Mitoxantrone, then Idarubicin, with ATRA","Idarubicin, then Mitoxantrone, then Idarubicin, with ATRA",Consolidation after upfront therapy,Acute_promyelocytic_leukemia
Idelalisib & Ofatumumab,Idelalisib & Ofatumumab,"Relapsed or refractory, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
Idelalisib & Rituximab,Idelalisib & Rituximab,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Idelalisib monotherapy,Idelalisib monotherapy,"Relapsed or refractory, non-randomized or retrospective data","Waldenstrom_macroglobulinemia,Marginal_zone_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
Ifosfamide & Methotrexate,Ifosfamide & Methotrexate,"Relapsed or refractory, salvage therapy",CNS_lymphoma
Ifosfamide & Paclitaxel,Ifosfamide & Paclitaxel,"Chemotherapy for advanced, recurrent, or metastatic disease","Endometrial_cancer,Testicular_cancer,Small_cell_lung_cancer"
Ifosfamide & Vinorelbine,Ifosfamide & Vinorelbine,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
Ifosfamide monotherapy,Ifosfamide monotherapy,"Persistent, recurrent, or metastatic disease, first-line therapy","Diffuse_large_B-cell_lymphoma,Cervical_cancer,Soft_tissue_sarcoma,Small_cell_lung_cancer,Thymoma,Endometrial_cancer"
Imatinib & LoDAC,Imatinib+LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib  and  LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib and LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib & LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib + LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib/LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & LoDAC,Imatinib / LoDAC,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
Imatinib & Prednisone,Imatinib & Prednisone,Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Imatinib monotherapy,Imatinib monotherapy,Relapsed or refractory,"Gastrointestinal_stromal_tumor,B-cell_acute_lymphoblastic_leukemia_Ph-positive,Systemic_mastocytosis,Hypereosinophilic_syndrome,Soft_tissue_sarcoma,Chronic_myelogenous_leukemia,Melanoma"
"Imatinib monotherapy, high dose","Imatinib monotherapy, high dose","Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
"Imatinib monotherapy, intermittent therapy","Imatinib monotherapy, intermittent therapy","Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
"Imatinib monotherapy, planned discontinuation","Imatinib monotherapy, planned discontinuation","Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
"Imatinib, Vincristine, Dexamethasone","Imatinib, Vincristine, Dexamethasone",Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Inotuzumab ozogamicin monotherapy,Inotuzumab ozogamicin monotherapy,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
Interferon alfa monotherapy,Interferon alfa monotherapy,"Chronic phase, first-line therapy","Vascular_sarcoma,Mantle_cell_lymphoma,Chronic_myelogenous_leukemia,Hairy_cell_leukemia"
Interferon alfa-2a & Interleukin-2,Interferon alfa-2a & Interleukin-2,"Metastatic disease, first-line",Renal_cell_carcinoma
Interferon alfa-2a monotherapy,Interferon alfa-2a monotherapy,Adjuvant therapy,"Renal_cell_carcinoma,Melanoma"
Interferon alfa-2b & DLI,Interferon alfa-2b & DLI,"Chronic phase, relapsed or refractory",Chronic_myelogenous_leukemia
Interferon alfa-2b & DLI,DLI,"Chronic phase, relapsed or refractory",Chronic_myelogenous_leukemia
Interferon alfa-2b & Zidovudine,Interferon alfa-2b & Zidovudine,Untreated,Adult_T-cell_leukemia-lymphoma
Interferon alfa-2b monotherapy,HDI,Adjuvant therapy,"Systemic_mastocytosis,Renal_cell_carcinoma,Neuroendocrine_tumors,Melanoma"
Interferon alfa-2b monotherapy,Interferon alfa-2b monotherapy,Adjuvant therapy,"Systemic_mastocytosis,Renal_cell_carcinoma,Neuroendocrine_tumors,Melanoma"
Intraperitoneal 5-FU,Intraperitoneal 5-FU,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",Colon_cancer
Intraperitoneal hyperthermic mitomycin,Intraperitoneal hyperthermic mitomycin,"Therapy for oligometastatic disease, including perioperative therapy and hyperthermic intra-peritoneal chemotherapy",Colon_cancer
Intravenous immunoglobuin monotherapy,Intravenous immunoglobuin monotherapy,Initial therapy,Immune_thrombocytopenia_(ITP)
Intravenous immunoglobuin monotherapy,IVIG,Initial therapy,Immune_thrombocytopenia_(ITP)
Ipilimumab & Nivolumab,Ipilimumab & Nivolumab,Maintenance immunotherapy for metastatic or unresectable disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer,Melanoma"
Ipilimumab monotherapy,Ipilimumab monotherapy,Metastatic or unresectable disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer,Melanoma"
Irinotecan & Bevacizumab,Irinotecan & Bevacizumab,"Recurrent disease, salvage therapy","Anaplastic_glioma,Glioblastoma"
Irinotecan & Cetuximab,Irinotecan & Cetuximab,"Advanced or metastatic disease, second-line",Colon_cancer_KRAS_wild-type
Irinotecan & Mitomycin,Irinotecan & Mitomycin,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
Irinotecan & Temozolomide,Irinotecan & Temozolomide,Relapsed or refractory or metastatic,Ewings_sarcoma
Irinotecan liposomal monotherapy,Irinotecan liposomal monotherapy,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Esophageal_cancer,Gastric_cancer"
Irinotecan monotherapy,Irinotecan monotherapy,"Recurrent disease, salvage therapy","Colon_cancer,Gastric_cancer,Cervical_cancer,Glioblastoma,Esophageal_cancer,Anaplastic_glioma,Small_cell_lung_cancer"
Isotretinoin monotherapy,Isotretinoin monotherapy,"High-risk, consolidation",Neuroblastoma
Ivosidenib monotherapy,Ivosidenib monotherapy,"IDH1 relapsed or refractory, salvage therapy",Acute_myeloid_leukemia_IDH-mutated
Ixazomib & Dexamethasone,Ixazomib & Dexamethasone,Relapsed or refractory,"Multiple_myeloma_relapsedrefractory,Light-chain_(AL)_amyloidosis"
Ixazomib monotherapy,Ixazomib monotherapy,Relapsed or refractory,"Multiple_myeloma_relapsedrefractory,Light-chain_(AL)_amyloidosis"
KTd,KTd,Consolidation after first-line therapy,Multiple_myeloma_consolidation_and_maintenance
"L-Asparaginase, Vincristine, Prednisolone",LVP,Relapsed or refractory,Extranodal_NKT-cell_lymphoma_nasal_type
"L-Asparaginase, Vincristine, Prednisolone","L-Asparaginase, Vincristine, Prednisolone",Relapsed or refractory,Extranodal_NKT-cell_lymphoma_nasal_type
L-glutamine monotherapy,L-glutamine monotherapy,All lines of therapy,Sickle_cell_anemia
LEED,LEED,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
LSG15,LSG15,Untreated,Adult_T-cell_leukemia-lymphoma
"LVP ""Sandwich""","LVP ""Sandwich""",Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
"LVP ""Sandwich""",LVP,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
Lapatinib & Trastuzumab,Lapatinib & Trastuzumab,Neoadjuvant chemotherapy,Breast_cancer_HER2-positive
Lenalidomide & Ofatumumab,Lenalidomide & Ofatumumab,"Relapsed or refractory, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
Lenalidomide & Rituximab,Lenalidomide & Rituximab,"First-line therapy, non-randomized or retrospective data","Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Marginal_zone_lymphoma,Transformed_lymphoma"
Lenalidomide monotherapy,Lenalidomide monotherapy,Relapsed or refractory,"Waldenstrom_macroglobulinemia,Adult_T-cell_leukemia-lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma,Myelodysplastic_syndrome,Diffuse_large_B-cell_lymphoma,Peripheral_T-cell_lymphoma,Multiple_myeloma_relapsedrefractory,Hodgkin_lymphoma,Mantle_cell_lymphoma,Light-chain_(AL)_amyloidosis,Cutaneous_T-cell_lymphoma,Polycythemia_vera,Plasma_cell_leukemia,Marginal_zone_lymphoma,Transformed_lymphoma,Myelofibrosis"
"Lenalidomide, Dexamethasone, Rituximab","Lenalidomide, Dexamethasone, Rituximab","Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
Lenvatinib monotherapy,Lenvatinib monotherapy,First-line therapy for advanced or metastatic disease,"Hepatocellular_carcinoma,Renal_cell_carcinoma,Thyroid_cancer"
Lepirudin monotherapy,Lepirudin monotherapy,All lines of therapy,"Venous_thromboembolism_(VTE),Heparin-induced_thrombocytopenia_(HIT)"
LoDAC,LDAC,"First-line induction therapy, older or ""unfit"" patients","Acute_myeloid_leukemia,Myelodysplastic_syndrome"
LoDAC,LoDAC,"First-line induction therapy, older or ""unfit"" patients","Acute_myeloid_leukemia,Myelodysplastic_syndrome"
LoDAC & Venetoclax,LoDAC/Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC + Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC  and  Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC and Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC / Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC+Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
LoDAC & Venetoclax,LoDAC & Venetoclax,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
